timestamp_utc,profile,coord_x,coord_y,nbytes,repeats,repeat_index,dt,warmup,quant_k,size,scale,seed_strategy,memory_type,t_field_s,t_keystream_s,t_xor_s,t_decrypt_s,throughput_keystream_bps,throughput_xor_bps,keystream_sha256,field_fingerprint,token_fingerprint,keystream_preview_base64
2025-12-28T10:51:53.114119+00:00,tobi,12,34,4096,15,9,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.17973237900150707,0.0013704890006920323,0.00013032800052314997,,2988714.245741274,31428395.920740254,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:53.470171+00:00,tobi,12,34,4096,15,10,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.17841262000001734,0.00123979699856136,9.640099960961379e-05,,3303766.6688602497,42489185.96889236,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:53.831046+00:00,tobi,12,34,4096,15,11,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.17805937599769095,0.0012672630000452045,0.0001018939983623568,,3232162.5423088116,40198638.44614037,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:54.195953+00:00,tobi,12,34,4096,15,12,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.180938118002814,0.0017875899975479115,0.00020406399926287122,,2291353.16578108,20072134.30490311,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:54.560638+00:00,tobi,12,34,4096,15,13,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.18152362299952074,0.0014080509972700384,0.00011509799878695048,,2908985.5466466905,35587065.311029494,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:54.924282+00:00,tobi,12,34,4096,15,14,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.1821375990002707,0.0012203100013721269,9.480099834036082e-05,,3356524.1581191854,43206296.04863727,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:55.285080+00:00,tobi,12,34,4096,15,0,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17908579200229724,0.0013443969983200077,0.00010941200162051246,,3046719.0905056056,37436478.0767532,dcd678bae3e42ba688c4f7d28d7dd9c9a90ab5ddd55f65483b9ef09cd12974a0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:55.648301+00:00,tobi,12,34,4096,15,1,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17798840099931112,0.0018468909984221682,0.00011069900210713968,,2217781.1270395955,37001236.885908864,dcd678bae3e42ba688c4f7d28d7dd9c9a90ab5ddd55f65483b9ef09cd12974a0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:56.013598+00:00,tobi,12,34,4096,15,2,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.18220554199797334,0.0015882400002737995,9.95010013866704e-05,,2578955.321169271,41165414.84926923,dcd678bae3e42ba688c4f7d28d7dd9c9a90ab5ddd55f65483b9ef09cd12974a0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:56.377237+00:00,tobi,12,34,4096,15,3,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.18192749999798252,0.0014846900012344122,0.00011033600094378926,,2758825.0723009333,37122969.5200455,dcd678bae3e42ba688c4f7d28d7dd9c9a90ab5ddd55f65483b9ef09cd12974a0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:56.741328+00:00,tobi,12,34,4096,15,4,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.1844358349990216,0.0013241420019767247,0.0001059339992934838,,3093323.8231891673,38665584.489567675,dcd678bae3e42ba688c4f7d28d7dd9c9a90ab5ddd55f65483b9ef09cd12974a0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:57.105763+00:00,tobi,12,34,4096,15,5,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.18195052000010037,0.0013457109998853412,9.58540003921371e-05,,3043744.1622673757,42731654.21623858,dcd678bae3e42ba688c4f7d28d7dd9c9a90ab5ddd55f65483b9ef09cd12974a0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:57.467776+00:00,tobi,12,34,4096,15,6,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17891621899980237,0.0015234089987643529,0.00010850099715753458,,2688706.71193507,37750805.12903437,dcd678bae3e42ba688c4f7d28d7dd9c9a90ab5ddd55f65483b9ef09cd12974a0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:57.830880+00:00,tobi,12,34,4096,15,7,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.18113245800122968,0.0013818529987474903,9.607800166122615e-05,,2964135.8405797207,42632027.40667542,dcd678bae3e42ba688c4f7d28d7dd9c9a90ab5ddd55f65483b9ef09cd12974a0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:58.198509+00:00,tobi,12,34,4096,15,8,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.18156878300214885,0.0013271360003273003,9.465000039199367e-05,,3086345.332347128,43275224.33213297,dcd678bae3e42ba688c4f7d28d7dd9c9a90ab5ddd55f65483b9ef09cd12974a0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
