timestamp_utc,profile,coord_x,coord_y,nbytes,dt,warmup,quant_k,size,scale,seed_strategy,memory_type,perturbation_type,perturbation_target,perturbation_bit_index,token_fingerprint_base,token_fingerprint_perturbed,field_fingerprint_base,field_fingerprint_perturbed,keystream_sha256_base,keystream_sha256_perturbed,hamming_distance_bits,hamming_distance_ratio
2026-05-16T15:03:17.420343+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,neighborhood3,perlin,coord_y_bit_flip,coord_y,6,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,c02a30c81be84e5a2e9e7edcee54681d50846be16639db078345674329259976,1048081,0.49976396560668945
2026-05-16T15:03:17.599201+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,neighborhood3,perlin,coord_y_bit_flip,coord_y,7,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,0,0.0
2026-05-16T15:03:14.748581+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,neighborhood3,perlin,token_bit_flip,token,0,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,525071081a47d971a1f58431df26f4a7bb9639e48e19523f181769a3639c9371,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,5444d54348065e2f97fc4cfdc12fe649ec1aea339e67d3dd3884f14025d81769,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,26c32706dd1a5909690f2677ca47c6583253c46d5b784f70414985119f00bb5d,1049190,0.5002927780151367
2026-05-16T15:03:14.946546+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,neighborhood3,perlin,token_bit_flip,token,1,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,d93069aa9f37b52ded5676cfeb094eaac1489c4fb85899b346b66b51eb223e4a,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,87b7a6499fde64bfeeef616f4ca5a26cb5beb80f4d285e3af58294292a81d777,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,50ebc3df244514e078b89f22882b127ea330699dcd332fd3ee61518597b9d30f,1048798,0.5001058578491211
2026-05-16T15:03:15.144592+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,neighborhood3,perlin,token_bit_flip,token,2,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,aff29e0842504889750036eec780b6ae5754e068c36e5254d82953dc8e4595b0,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,9d12a428f708190683349f48245b24016f97a4fbafc518599ba0acb9c9675500,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,38fb7226686b4cdd12e431497b44d73fcfc6fda144aea9e15926fb497bd47579,1048000,0.499725341796875
2026-05-16T15:03:15.334152+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,neighborhood3,perlin,token_bit_flip,token,3,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,ed43180337d99ebba8bbf3f5577059bb3690d86251f493cab0d1e2bc79a660d0,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,8579164ced116a500b737d37639f44e6856423fbf896b9446035f4dd54c6277d,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,14d76d42261185e346cd33ec53ba7dc3936d5035a8bb9da4c95fabbb78ae82f5,1048708,0.5000629425048828
2026-05-16T15:03:15.517926+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,neighborhood3,perlin,token_bit_flip,token,4,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0c3486be98ab2b78b3775cde6783a808440b7a3925e48400a86ebb44a6ae62e,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,7659f4cc9aa91e1d279783cd50726aee1112b977e491fc904ad4a502b68a4667,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,6844e4a8a9bad299c6d3237e7d7f0bdf5afc64492f4d1126cb1bb4000e861f08,1048434,0.49993228912353516
2026-05-16T15:03:15.695510+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,neighborhood3,perlin,token_bit_flip,token,5,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,7e32a729b1226ed1270f282a8c63054d09b26bc9ec53ea69771ce38158dfade8,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,69eda41b9d5823086415ea946223211977ba0908f787894a95ff1e05b4ae5268,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,1d03410d70bee16cf77d1197417d5ff67c4a1b254d4e06e3b1b4ffed991bed0a,1048351,0.4998927116394043
2026-05-16T15:03:15.884986+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,neighborhood3,perlin,token_bit_flip,token,6,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,1b1d119f9406ef6ad3d1e6937fc99b9b2a09dd364a7e6093b2f6664c2bf13e77,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,29486e00195abc4515d0e2111b1b20141fb7bb2ae13399b09a0e080d9128e89e,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,90efe537f9066462ccf5f994afe11395c4d77590c028bc3bacc9c07252d1f004,1048623,0.5000224113464355
2026-05-16T15:03:16.069125+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,neighborhood3,perlin,token_bit_flip,token,7,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,5fea525d0f2ab175198c54a14193227195c6e20a4b9a298c02c4e1abad843c3d,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,598f1f5aa08dec463480e903ad7cb2de4a50cbd576e591c4a191b53fe112e597,4f60c871c9ffb7c57b6a179c2436f3b1af47a53c9a795b46f25e82d18a63f61b,f6d8b8fe8483e268eff56fb8cb790c3df6c272610dc688d1bf390a1d6a2e56d2,1049201,0.500298023223877
2026-05-16T15:03:18.539064+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_x_bit_flip,coord_x,0,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,d178f5f6a960a621f2870874f2ddce69921e83ffeeb0ed0efe38e6d540dc365a,1048500,0.49996376037597656
2026-05-16T15:03:18.726144+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_x_bit_flip,coord_x,1,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,0166c3badefeab7c1fab041bfc4fb3bd40b26a439244a1d0b879265841638fc4,1048719,0.500068187713623
2026-05-16T15:03:18.901592+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_x_bit_flip,coord_x,2,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,b61e75b07161b9cb32dcd726c1a1cb2905454b07bedd042e01d189171e6bcde5,1047459,0.4994673728942871
2026-05-16T15:03:19.083700+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_x_bit_flip,coord_x,3,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,b364fd17581a6ed643f02e2a5eb23480f1c60118f059772d66691534fb966da0,1048869,0.5001397132873535
2026-05-16T15:03:19.258396+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_x_bit_flip,coord_x,4,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,a328e5f7148eb60b1da5a49f672c7782cec6303e0f87cc815bc5af4485b1c45c,1048092,0.4997692108154297
2026-05-16T15:03:19.436461+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_x_bit_flip,coord_x,5,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,b356d0b89daac6e0e5062028f9fb4ac5a78dde9cecc68f30fa2ddb47e3b1933f,1048524,0.49997520446777344
2026-05-16T15:03:19.606881+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_x_bit_flip,coord_x,6,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,06bf1cc10268c2af434949d5cbc7627fc9fe2ed0243f077d1407fbfa80f95409,1048988,0.5001964569091797
2026-05-16T15:03:19.787058+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_x_bit_flip,coord_x,7,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,0,0.0
2026-05-16T15:03:18.633691+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_y_bit_flip,coord_y,0,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,981ac0ab30dea193c525defc5cb4a695c5d920737372def03c1ccb53b2d162ee,1048222,0.4998311996459961
2026-05-16T15:03:18.812257+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_y_bit_flip,coord_y,1,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,6e2bb29c0f794f4b544a8d9d1c8dc588dfcc9d55889ad2d4633a68146e64f32f,1047525,0.4994988441467285
2026-05-16T15:03:18.989664+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_y_bit_flip,coord_y,2,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,f4739aa61f7960ae709d8a57f42c17fd81a72370f9e694bc0ea66a6a7c4266e4,1048941,0.5001740455627441
2026-05-16T15:03:19.171558+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_y_bit_flip,coord_y,3,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,6f2a015147d5c140eb8e54391bd7385496d91aaac1ea23c8855baf77c769eebb,1047967,0.4997096061706543
2026-05-16T15:03:19.349726+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_y_bit_flip,coord_y,4,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,96ec588a7fc61cc7813a371972a2f9bd3654760930adca984b0fc1173b667330,1048191,0.4998164176940918
2026-05-16T15:03:19.523604+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_y_bit_flip,coord_y,5,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,164e26c0bda73472f248a128e49394234c3f35d7044151b770cab8b9c6fdfdf2,1048266,0.49985218048095703
2026-05-16T15:03:19.694111+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_y_bit_flip,coord_y,6,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,76a728c9209d55256f06e9e16809b72bfaef1ddb6b2d22077c49452b61a25b90,1048382,0.4999074935913086
2026-05-16T15:03:19.874305+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,coord_y_bit_flip,coord_y,7,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,0,0.0
2026-05-16T15:03:17.776083+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,token_bit_flip,token,0,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,525071081a47d971a1f58431df26f4a7bb9639e48e19523f181769a3639c9371,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,fba12a787ee25b0d3279883926b1e0f8c8b7bcc2d1e674b907051bd23587ef14,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,5c430a20aa7e6d8dc5f7500c006d285cae76785af4e364971434c9e8ac4c1241,1049940,0.5006504058837891
2026-05-16T15:03:17.872864+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,token_bit_flip,token,1,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,d93069aa9f37b52ded5676cfeb094eaac1489c4fb85899b346b66b51eb223e4a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1fa3cbab9bcc26cc74d2a35160f04c48ced7461e43809a777a43c142c9ee8b80,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,cbab265f71b9f6a6bfa175fd9b7e0942d48f8ac86ba83e6b315adedc95e7726d,1049641,0.5005078315734863
2026-05-16T15:03:17.964473+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,token_bit_flip,token,2,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,aff29e0842504889750036eec780b6ae5754e068c36e5254d82953dc8e4595b0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,8092f67f2986dae9f95e7b0f1692c8707abe7d7b5a461a6fa2ed7996f44af30c,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,3c0efdd01d6fc20131071d8ac446febdcafb14f8d90fe7905251d9ec04a7f53c,1047607,0.49953794479370117
2026-05-16T15:03:18.055973+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,token_bit_flip,token,3,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,ed43180337d99ebba8bbf3f5577059bb3690d86251f493cab0d1e2bc79a660d0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,3019bd1bb2211cdf4d77115ea1bc9f8e8e19185e4576d1be420a97c79aea2fc5,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,1ba0b88c853fb6d4b4f3a408b633746662bbd7c2b47eb32c01fca3398ea34958,1047346,0.49941349029541016
2026-05-16T15:03:18.156351+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,token_bit_flip,token,4,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0c3486be98ab2b78b3775cde6783a808440b7a3925e48400a86ebb44a6ae62e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,8da5935785667b59421fd3dd0e0fb3720a074563868d96fa7ac65567a31b748a,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,283c26da63d0137140aad579b78c3ef844c3cea4b539a7833badb76b5d146a94,1048636,0.5000286102294922
2026-05-16T15:03:18.254152+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,token_bit_flip,token,5,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,7e32a729b1226ed1270f282a8c63054d09b26bc9ec53ea69771ce38158dfade8,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,46a587184f07831b0e24b8eebcf1d0eec9d0bfb9b23210dabade6c1f84726c9d,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,ae2e757413a5a148a12d62260a66d1124e1ff3bc7dd4faf8ee8c8883cde23706,1047721,0.49959230422973633
2026-05-16T15:03:18.351743+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,token_bit_flip,token,6,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,1b1d119f9406ef6ad3d1e6937fc99b9b2a09dd364a7e6093b2f6664c2bf13e77,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,632cdfbfe9955e67434ebb3c9314b2ab8c2fe6ba3bd2351fb599994dcddabc27,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,23a2f5c660f28c10bab398adce3dd4f1c1806e84d7e214a2a714bfc03d20a3d3,1049077,0.5002388954162598
2026-05-16T15:03:18.447700+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,token_bit_flip,token,7,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,5fea525d0f2ab175198c54a14193227195c6e20a4b9a298c02c4e1abad843c3d,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,97a93e0f0fc6efa14894eca42d077d830404c3484452afefabdfb5afcf8e27f3,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,013c08bd31f838907420e9f1ec4d3a5ad835b84887c66ad794deffbc0862612f,1047328,0.4994049072265625
2026-05-16T15:03:20.762035+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,perlin,coord_x_bit_flip,coord_x,0,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,afc4ad7b1dba5c384a36dc4f6b91c37763a8d53e468276e598e8e8ae1808bc9c,36163fae436b49dd4b71f4b450dc66473db3eb441ee009016b1eb176110d61b0,1049976,0.5006675720214844
2026-05-16T15:03:20.957031+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,perlin,coord_x_bit_flip,coord_x,1,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,afc4ad7b1dba5c384a36dc4f6b91c37763a8d53e468276e598e8e8ae1808bc9c,a4506272a290a85547239d7b1979d275ec228ea4d5fe0f714dda713b372705fe,1048326,0.4998807907104492
2026-05-16T15:03:21.146660+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,perlin,coord_x_bit_flip,coord_x,2,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,afc4ad7b1dba5c384a36dc4f6b91c37763a8d53e468276e598e8e8ae1808bc9c,a3cd8f82aa010c2f6855bc0df57c199f4b04017abe141d275bc7e90103865f64,1048672,0.5000457763671875
2026-05-16T15:03:21.338809+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,perlin,coord_x_bit_flip,coord_x,3,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,afc4ad7b1dba5c384a36dc4f6b91c37763a8d53e468276e598e8e8ae1808bc9c,f26e56ba586ad80fc52624e557884756c49fb214aaca17e5fe738c5b7daf5963,1049256,0.5003242492675781
2026-05-16T15:03:21.525307+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,perlin,coord_x_bit_flip,coord_x,4,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,afc4ad7b1dba5c384a36dc4f6b91c37763a8d53e468276e598e8e8ae1808bc9c,cf1030473e6a54487c36b4320525c25b8c16707ebd0dba16ad9ddfe448f46f1e,1048697,0.5000576972961426
