timestamp_utc,profile,coord_x,coord_y,nbytes,repeats,repeat_index,dt,warmup,quant_k,size,scale,seed_strategy,memory_type,t_field_s,t_keystream_s,t_xor_s,t_decrypt_s,throughput_keystream_bps,throughput_xor_bps,keystream_sha256,field_fingerprint,token_fingerprint,keystream_preview_base64
2025-12-28T12:14:19.272590+00:00,tobi,12,34,1048576,3,0,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.17473839000012958,0.3137593190003827,0.027590646997850854,,3341975.6370605878,38004762.9938391,65adf6de4f974e02aa7c79a65b3ee3a86d536089958cbf816c7500b2c1ed385e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:20.323595+00:00,tobi,12,34,1048576,3,1,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.1735811519974959,0.3218465649988502,0.027481938999699196,,3257999.6620555697,38155095.24315141,65adf6de4f974e02aa7c79a65b3ee3a86d536089958cbf816c7500b2c1ed385e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:21.411510+00:00,tobi,12,34,1048576,3,2,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.17842243099948973,0.31840786900284,0.029017685999860987,,3293184.943210833,36135755.277144544,65adf6de4f974e02aa7c79a65b3ee3a86d536089958cbf816c7500b2c1ed385e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:22.380802+00:00,tobi,12,34,1048576,3,0,0.01,1000,100000.0,128,0.1,neighborhood3,perlin,0.1062115470012941,0.35387388299932354,0.02967319199888152,,2963134.750472683,35337485.76963086,3dfa2a9120d6e39ab222e25a4bab83bc0acb478bacdfb21d499b997213ff23e6,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:23.261279+00:00,tobi,12,34,1048576,3,1,0.01,1000,100000.0,128,0.1,neighborhood3,perlin,0.08797780199893168,0.3223054339978262,0.027047060000768397,,3253361.220112324,38768575.9550284,3dfa2a9120d6e39ab222e25a4bab83bc0acb478bacdfb21d499b997213ff23e6,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:24.134122+00:00,tobi,12,34,1048576,3,2,0.01,1000,100000.0,128,0.1,neighborhood3,perlin,0.07846123799754423,0.3231092269998044,0.02977155199914705,,3245267.892026602,35220736.897762045,3dfa2a9120d6e39ab222e25a4bab83bc0acb478bacdfb21d499b997213ff23e6,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:25.242033+00:00,tobi,12,34,1048576,3,0,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.1866393500022241,0.32526707999932114,0.03522379800051567,,3223738.473632771,29768964.7205179,aedec9c276e06b6870bf0e5d01d54429b81c38655ae02d9b6fd6814fda4e166c,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:25.786103+00:00,tobi,12,34,1048576,3,1,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.1931742540000414,0.3299371279972547,0.05101634500169894,,3178108.5274183657,20553726.45698316,aedec9c276e06b6870bf0e5d01d54429b81c38655ae02d9b6fd6814fda4e166c,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:26.898505+00:00,tobi,12,34,1048576,3,2,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17960630699963076,0.3299202289999812,0.029412257001240505,,3178271.3147912486,35650987.27227138,aedec9c276e06b6870bf0e5d01d54429b81c38655ae02d9b6fd6814fda4e166c,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:27.790658+00:00,tobi,12,34,1048576,3,0,0.01,1000,100000.0,128,0.1,window_mean_3x3,perlin,0.08390835200043512,0.34372073499980615,0.027728378998290282,,3050662.625868618,37815986.288439535,906251a32a63629653e2577725454cff63e9916f31eb45bbadc73edbcd26674d,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:28.699778+00:00,tobi,12,34,1048576,3,1,0.01,1000,100000.0,128,0.1,window_mean_3x3,perlin,0.08116837999841664,0.33416650900107925,0.02866090899988194,,3137884.772278641,36585580.72963838,906251a32a63629653e2577725454cff63e9916f31eb45bbadc73edbcd26674d,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:29.601479+00:00,tobi,12,34,1048576,3,2,0.01,1000,100000.0,128,0.1,window_mean_3x3,perlin,0.09676152300016838,0.33547013999850606,0.0287750240022433,,3125691.0078633814,36440490.88953855,906251a32a63629653e2577725454cff63e9916f31eb45bbadc73edbcd26674d,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:30.675952+00:00,tobi,12,34,1048576,3,0,0.01,1000,10000000.0,128,0.1,neighborhood3,opensimplex,0.1827654970002186,0.3282389919986599,0.028717608998704236,,3194550.3902969607,36513346.22068685,6f5d0740c3ea0fb01fe774cc3a1a863207bb92a569520837374723626f860fb4,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
